record_id,source_path,skipped,skip_reason,detector,collapse_role,total_hours_used,basal_start,basal_end,search_start,search_end,refractory_h,n_symbols,basal_idx_start,basal_idx_end,L,theta_delta_S,theta_R,n_episodes,search_hours,first_alarm_hr,alarmed,far_per_24h,error
16773,nsrdb_16773_clean.npz,False,,I0_dS0.10_R5,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.1,5,14.0,9.999856770833333,2.152107204861111,1.0,33.600481256893005,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.10_R8,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.1,8,13.0,9.999856770833333,2.152701822916667,1.0,31.200446881400648,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.10_R10,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.1,10,11.0,9.999856770833333,2.1531163194444445,1.0,26.40037813041593,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.10_R12,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.1,12,8.0,9.999856770833333,2.153556857638889,1.0,19.20027500393886,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.12_R5,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.12,5,10.0,9.999856770833333,2.1523090277777777,1.0,24.000343754923577,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.12_R8,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.12,8,8.0,9.999856770833333,2.218949652777778,1.0,19.20027500393886,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.12_R10,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.12,10,8.0,9.999856770833333,2.2213650173611112,1.0,19.20027500393886,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.12_R12,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.12,12,6.0,9.999856770833333,2.2218120659722222,1.0,14.400206252954145,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.15_R5,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.15,5,5.0,9.999856770833333,7.376041666666667,1.0,12.000171877461788,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.15_R8,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.15,8,4.0,9.999856770833333,7.376822916666667,1.0,9.60013750196943,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.15_R10,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.15,10,4.0,9.999856770833333,7.379969618055555,1.0,9.60013750196943,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.15_R12,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.15,12,3.0,9.999856770833333,8.119153645833334,1.0,7.200103126477073,
16786,nsrdb_16786_clean.npz,False,,I0_dS0.08_R5,none,11.999967447916667,0.25,2.0,2.0,11.999967447916667,0.5,55925,1098,8798,50,0.08,5,18.0,9.999967447916667,2.088161892361111,1.0,43.20014062545776,
16786,nsrdb_16786_clean.npz,False,,I0_dS0.08_R8,none,11.999967447916667,0.25,2.0,2.0,11.999967447916667,0.5,55925,1098,8798,50,0.08,8,16.0,9.999967447916667,2.0889149305555557,1.0,38.4001250004069,
16786,nsrdb_16786_clean.npz,False,,I0_dS0.08_R10,none,11.999967447916667,0.25,2.0,2.0,11.999967447916667,0.5,55925,1098,8798,50,0.08,10,14.0,9.999967447916667,2.0894140625,1.0,33.60010937535604,
